FieldValueId,FieldId,Name,Text,IsActive,Position
,560,STORM GREEN,,true,
,562,NEON LIME GREEN,,true,
,562,TANDORI BLUE,,true,
,560,LIGHT WASH,,true,
,560,LILAC,,true,
,560,SEA BLUE,,true,
,560,PALE GRAY,,true,
,562,TEAL/CORAL,,true,
,560,SHAMROCK GREEN,,true,
,560,CREAMSICLE ORANGE,,true,
,560,WATERFALL BLUE,,true,
,562,BROWN MULTI,,true,
,562,GREEN MULTI,,true,
,560,RED CORAL,,true,
,560,BEIGE CAMO,,true,
,560,DENIM,,true,
,558,MAGNOLIA BEIGE MULTI,,true,
,558,BREEZE BLUE,,true,
,558,ASPHALT GREY MULTI,,true,
,562,GEORGIA PEACH PINK,,true,
,562,CREAM,,true,
,560,HOT PINK,,true,
,562,BRIGHT YELLOW,,true,
,560,GREEN MULTI,,true,
,563,1,,true,
,563,Sm,,true,
,563,Md,,true,
,563,Lg,,true,
,563,X-Lg,,true,
,563,XX-Lg,,true,
,563,0,,true,
,564,1,,true,
,564,28W 30L,,true,
,564,28W 32L,,true,
,564,29W 30L,,true,
,564,29W 32L,,true,
,564,29W 34L,,true,
,564,30W 29L,,true,
,564,30W 30L,,true,
,564,30W 32L,,true,
,564,30W 34L,,true,
,564,31W 29L,,true,
,564,31W 30L,,true,
,564,31W 34L,,true,
,564,32W 29L,,true,
,564,32W 30L,,true,
,564,32W 31L,,true,
,564,32W 32L,,true,
,564,32W 34L,,true,
,564,32W 36L,,true,
,564,33W 29L,,true,
,564,33W 30L,,true,
,564,33W 31L,,true,
,564,33W 32L,,true,
,564,33W 36L,,true,
,564,34W 29L,,true,
,564,34W 30L,,true,
,564,34W 31L,,true,
,564,34W 32L,,true,
,564,34W 36L,,true,
,564,35W 30L,,true,
,564,35W 34L,,true,
,564,36W 29L,,true,
,564,36W 30L,,true,
,564,36W 32L,,true,
,564,36W 34L,,true,
,564,36W 36L,,true,
,564,38W,,true,
,564,38W 29L,,true,
,564,38W 30L,,true,
,564,38W 31L,,true,
,564,38W 32L,,true,
,564,38W 34L,,true,
,564,38W 36L,,true,
,564,40W 29L,,true,
,564,40W 30L,,true,
,564,40W 32L,,true,
,564,40W 34L,,true,
,564,42W 29L,,true,
,564,42W 30L,,true,
,564,42W 32L,,true,
,564,42W 34L,,true,
,564,0,,true,
,564,31W 32L,,true,
,564,33W 34L,,true,
,564,34W 34L,,true,
,565,1,,true,
,565,8,,true,
,565,10,,true,
,565,12,,true,
,565,14,,true,
,565,16,,true,
,565,18,,true,
,565,0,,true,
,565,Small,,true,
,565,Medium,,true,
,565,Large,,true,
,565,X Large,,true,
,566,1,,true,
,566,No Sz,,true,
,566,0,,true,
,565,6,,true,
,565,4,,true,
,567,1,,true,
,567,Sm,,true,
,567,Md,,true,
,567,Lg,,true,
,567,0,,true,
,567,X-Lg,,true,
,567,X-Sm,,true,
,565,25,,true,
,565,26,,true,
,565,27,,true,
,565,28,,true,
,565,29,,true,
,565,30,,true,
,565,32,,true,
