PartNumber,Usage,Name,Value,Sequence,Delete,GroupName
P000160927,2,Brand,Columbia Sportswear,0,0,
P000162706,2,Brand,Reel Legends,0,0,
P000164919,2,Brand,Lee,0,0,
P000164920,2,Brand,Lee,0,0,
P000170879,2,Brand,Reel Legends,0,0,
P000175058,2,Brand,Dockers®,0,0,
P000175059,2,Brand,Dockers®,0,0,
P000175315,2,Brand,Dockers®,0,0,
P000175319,2,Brand,Dockers®,0,0,
P000175326,2,Brand,Dockers®,0,0,
P000175329,2,Brand,Dockers®,0,0,
P000175331,2,Brand,Dockers®,0,0,
P000182231,2,Brand,Dockers®,0,0,
P000183349,2,Brand,Columbia Sportswear,0,0,
P000183461,2,Brand,Reel Legends,0,0,
P000184683,2,Brand,Coral Bay Golf,0,0,
P000185129,2,Brand,Coral Bay,0,0,
P000188074,2,Brand,Lee,0,0,
P000191164,2,Brand,Genuine Wrangler,0,0,
P000192847,2,Brand,Lee,0,0,
P000193522,2,Brand,Reel Legends,0,0,
P000200510,2,Brand,Bay Studio,0,0,
P000200938,2,Brand,Gloria Vanderbilt,0,0,
P000201083,2,Brand,Lee,0,0,
P000201191,2,Brand,Van Heusen,0,0,
P000201193,2,Brand,Van Heusen,0,0,
P000201486,2,Brand,Gloria Vanderbilt,0,0,
P000201507,2,Brand,Lee,0,0,
P000202266,2,Brand,Zoo York,0,0,
P000202268,2,Brand,Zoo York,0,0,
P000202272,2,Brand,Zoo York,0,0,
P000202273,2,Brand,Zoo York,0,0,
P000202279,2,Brand,Zoo York,0,0,
P000202283,2,Brand,Zoo York,0,0,
P000202285,2,Brand,Zoo York,0,0,
P000202286,2,Brand,Zoo York,0,0,
P000202289,2,Brand,Zoo York,0,0,
P000202291,2,Brand,Zoo York,0,0,
P000202295,2,Brand,Zoo York,0,0,
P000202297,2,Brand,Zoo York,0,0,
P000202299,2,Brand,Zoo York,0,0,
P000202300,2,Brand,Zoo York,0,0,
P000202301,2,Brand,Zoo York,0,0,
P000202303,2,Brand,Zoo York,0,0,
P000202305,2,Brand,Zoo York,0,0,
P000202310,2,Brand,Zoo York,0,0,
P000202312,2,Brand,Zoo York,0,0,
P000202599,2,Brand,Gloria Vanderbilt,0,0,
P000202686,2,Brand,Unionbay,0,0,
P000202692,2,Brand,Unionbay,0,0,
P000202693,2,Brand,Unionbay,0,0,
P000202696,2,Brand,Unionbay,0,0,
P000202697,2,Brand,Unionbay,0,0,
P000202834,2,Brand,Unionbay,0,0,
P000202839,2,Brand,Unionbay,0,0,
P000202840,2,Brand,Unionbay,0,0,
P000202841,2,Brand,Unionbay,0,0,
P000202842,2,Brand,Unionbay,0,0,
P000202843,2,Brand,Unionbay,0,0,
P000202845,2,Brand,Unionbay,0,0,
P000202847,2,Brand,Unionbay,0,0,
P000202848,2,Brand,Unionbay,0,0,
P000202849,2,Brand,Unionbay,0,0,
P000202851,2,Brand,Unionbay,0,0,
P000202852,2,Brand,Unionbay,0,0,
P000202909,2,Brand,Dockers®,0,0,
P000202937,2,Brand,Lee,0,0,
P000202938,2,Brand,Lee,0,0,
P000203161,2,Brand,Van Heusen,0,0,
P000203174,2,Brand,Lee,0,0,
P000203230,2,Brand,Van Heusen,0,0,
P000203313,2,Brand,Caribbean Joe,0,0,
P000203592,2,Brand,Gloria Vanderbilt,0,0,
P000203638,2,Brand,Gloria Vanderbilt,0,0,
P000203641,2,Brand,Gloria Vanderbilt,0,0,
P000203656,2,Brand,Bandolino Blu,0,0,
P000203742,2,Brand,Coral Bay,0,0,
P000203801,2,Brand,Coral Bay,0,0,
P000203891,2,Brand,Bandolino Blu,0,0,
P000204647,2,Brand,Golf America,0,0,
P000205261,2,Brand,Lee,0,0,
P000205265,2,Brand,Gloria Vanderbilt,0,0,
P000205305,2,Brand,Windham Pointe,0,0,
P000205306,2,Brand,Windham Pointe,0,0,
P000205309,2,Brand,Windham Pointe,0,0,
P000205310,2,Brand,Windham Pointe,0,0,
P000205316,2,Brand,Windham Pointe,0,0,
P000205318,2,Brand,Windham Pointe,0,0,
P000205321,2,Brand,Windham Pointe,0,0,
P000205677,2,Brand,Paradise Shores,0,0,
P000205678,2,Brand,Paradise Shores,0,0,
P000205681,2,Brand,Paradise Shores,0,0,
P000205682,2,Brand,Paradise Shores,0,0,
P000205722,2,Brand,Paradise Shores,0,0,
P000205723,2,Brand,Paradise Shores,0,0,
P000205726,2,Brand,Paradise Shores,0,0,
P000205756,2,Brand,Derek Heart,0,0,
P000205774,2,Brand,Zenana,0,0,
P000205780,2,Brand,Derek Heart,0,0,
P000205791,2,Brand,Energie,0,0,
P000205792,2,Brand,Derek Heart,0,0,
P000206649,2,Brand,Levi's®,0,0,
P000206671,2,Brand,Levi's®,0,0,
P000206675,2,Brand,Levi's®,0,0,
P000206683,2,Brand,Levi's®,0,0,
P000206779,2,Brand,Vintage America,0,0,
P000206783,2,Brand,Vintage America,0,0,
P000206866,2,Brand,IZOD,0,0,
P000206870,2,Brand,Van Heusen,0,0,
P000206871,2,Brand,Van Heusen,0,0,
P000206882,2,Brand,Van Heusen,0,0,
P000206886,2,Brand,Van Heusen,0,0,
P000206888,2,Brand,Van Heusen,0,0,
P000206889,2,Brand,Van Heusen,0,0,
P000207142,2,Brand,Dockers®,0,0,
P000207143,2,Brand,Dockers®,0,0,
P000207153,2,Brand,Dockers®,0,0,
P000207172,2,Brand,NONE,0,0,
P000207175,2,Brand,NONE,0,0,
P000207184,2,Brand,NONE,0,0,
P000207279,2,Brand,Gloria Vanderbilt,0,0,
P000207797,2,Brand,Energie,0,0,
P000207904,2,Brand,SunBay,0,0,
P000208029,2,Brand,Dockers®,0,0,
P000208164,2,Brand,Dockers®,0,0,
P000208416,2,Brand,Zenana,0,0,
P000208500,2,Brand,Columbia Sportswear,0,0,
P000208502,2,Brand,Columbia Sportswear,0,0,
P000208504,2,Brand,Columbia Sportswear,0,0,
P000208505,2,Brand,Columbia Sportswear,0,0,
P000208645,2,Brand,Guy Harvey,0,0,
P000208903,2,Brand,Unionbay,0,0,
P000208905,2,Brand,Unionbay,0,0,
P000208908,2,Brand,Unionbay,0,0,
P000208910,2,Brand,Unionbay,0,0,
P000208916,2,Brand,Unionbay,0,0,
P000208918,2,Brand,Unionbay,0,0,
P000209009,2,Brand,Windham Pointe,0,0,
P000209011,2,Brand,Windham Pointe,0,0,
P000209013,2,Brand,Windham Pointe,0,0,
P000209014,2,Brand,Windham Pointe,0,0,
P000209016,2,Brand,Windham Pointe,0,0,
P000209017,2,Brand,Windham Pointe,0,0,
P000209019,2,Brand,Windham Pointe,0,0,
P000209025,2,Brand,Windham Pointe,0,0,
P000209030,2,Brand,Windham Pointe,0,0,
P000209035,2,Brand,Windham Pointe,0,0,
P000209036,2,Brand,Windham Pointe,0,0,
P000210448,2,Brand,Counterparts,0,0,
P000210513,2,Brand,Derek Heart,0,0,
P000210538,2,Brand,IZOD,0,0,
P000210540,2,Brand,IZOD,0,0,
P000210547,2,Brand,IZOD,0,0,
P000210548,2,Brand,IZOD,0,0,
P000210550,2,Brand,IZOD,0,0,
P000210563,2,Brand,IZOD,0,0,
P000210585,2,Brand,Guy Harvey,0,0,
P000210586,2,Brand,Guy Harvey,0,0,
P000210587,2,Brand,A.J. IZOD,0,0,
P000210588,2,Brand,A.J. IZOD,0,0,
P000210800,2,Brand,Dockers®,0,0,
P000210807,2,Brand,Dockers®,0,0,
P000210809,2,Brand,Dockers®,0,0,
P000210810,2,Brand,Dockers®,0,0,
P000210871,2,Brand,NONE,0,0,
P000211585,2,Brand,Caribbean Joe,0,0,
P000211874,2,Brand,Jones New York Sport,0,0,
P000212437,2,Brand,Zenana,0,0,
P000212492,2,Brand,Gloria Vanderbilt,0,0,
P000212690,2,Brand,Earl Jean,0,0,
P000212884,2,Brand,Fox,0,0,
P000212895,2,Brand,Fox,0,0,
P000212912,2,Brand,Gloria Vanderbilt,0,0,
P000212994,2,Brand,Paradise Shores,0,0,
P000213062,2,Brand,Gloria Vanderbilt,0,0,
P000213098,2,Brand,Columbia Sportswear,0,0,
P000213100,2,Brand,Columbia Sportswear,0,0,
P000213102,2,Brand,Columbia Sportswear,0,0,
P000213343,2,Brand,Columbia Sportswear,0,0,
P000213388,2,Brand,Moa Moa,0,0,
P000213389,2,Brand,La Mamba,0,0,
P000213391,2,Brand,La Mamba,0,0,
P000213447,2,Brand,Gloria Vanderbilt,0,0,
P000213499,2,Brand,Nue Options,0,0,
P000213687,2,Brand,IZOD,0,0,
P000213692,2,Brand,IZOD,0,0,
P000213706,2,Brand,Paradise Shores,0,0,
P000213849,2,Brand,Coral Bay,0,0,
P000213853,2,Brand,Coral Bay,0,0,
P000213889,2,Brand,Alia,0,0,
P000214022,2,Brand,Wurl,0,0,
P000214171,2,Brand,Columbia Sportswear,0,0,
P000214471,2,Brand,Gloria Vanderbilt,0,0,
P000214496,2,Brand,Skye's The Limit,0,0,
P000214540,2,Brand,Columbia Sportswear,0,0,
P000214773,2,Brand,Caribbean Joe,0,0,
P000214807,2,Brand,Sag Harbor,0,0,
P000214876,2,Brand,Vintage Red,0,0,
P000214877,2,Brand,Vintage Red,0,0,
P000214878,2,Brand,Vintage Red,0,0,
P000214879,2,Brand,Vintage Red,0,0,
P000214880,2,Brand,Vintage Red,0,0,
P000214881,2,Brand,Vintage Red,0,0,
P000214882,2,Brand,Vintage Red,0,0,
P000215074,2,Brand,Columbia Sportswear,0,0,
P000215077,2,Brand,Columbia Sportswear,0,0,
P000215080,2,Brand,Columbia Sportswear,0,0,
P000215126,2,Brand,Earl Jean,0,0,
P000215172,2,Brand,Wurl,0,0,
P000215177,2,Brand,Wurl,0,0,
P000215197,2,Brand,Calvin Klein,0,0,
P000215398,2,Brand,IZOD,0,0,
P000215505,2,Brand,Columbia Sportswear,0,0,
P000215507,2,Brand,Columbia Sportswear,0,0,
P000215555,2,Brand,Paradise Shores,0,0,
P000215608,2,Brand,Calvin Klein,0,0,
P000215673,2,Brand,Skye's The Limit,0,0,
P000215774,2,Brand,Columbia Sportswear,0,0,
P000215876,2,Brand,Reel Legends,0,0,
P000215919,2,Brand,Reel Legends,0,0,
P000215923,2,Brand,Reel Legends,0,0,
P000215927,2,Brand,Reel Legends,0,0,
P000215932,2,Brand,Reel Legends,0,0,
P000215934,2,Brand,Reel Legends,0,0,
P000215941,2,Brand,Reel Legends,0,0,
P000215945,2,Brand,Reel Legends,0,0,
P000215949,2,Brand,Reel Legends,0,0,
P000215952,2,Brand,Reel Legends,0,0,
P000216012,2,Brand,Caribbean Joe,0,0,
P000216081,2,Brand,Eyeshadow,0,0,
P000216161,2,Brand,Paradise Shores,0,0,
P000216636,2,Brand,Rafaella,0,0,
P000217045,2,Brand,Calvin Klein,0,0,
P000217094,2,Brand,Calvin Klein,0,0,
P000217124,2,Brand,Calvin Klein,0,0,
P000217126,2,Brand,Calvin Klein,0,0,
P000217132,2,Brand,Larry Levine,0,0,
P000217135,2,Brand,Larry Levine,0,0,
P000217155,2,Brand,Zoo York,0,0,
P000217284,2,Brand,Alfred Dunner,0,0,
P000217361,2,Brand,Earl Jean,0,0,
P000217594,2,Brand,Vanilla Star,0,0,
P000217642,2,Brand,Counterparts,0,0,
P000217645,2,Brand,Counterparts,0,0,
P000217649,2,Brand,George & Martha,0,0,
P000217651,2,Brand,Earl Jean,0,0,
P000217675,2,Brand,IZOD,0,0,
P000217873,2,Brand,Vanilla Star,0,0,
P000218266,2,Brand,Duke's,0,0,
P000218267,2,Brand,Duke's,0,0,
P000218269,2,Brand,Duke's,0,0,
P000218270,2,Brand,Duke's,0,0,
P000218271,2,Brand,Duke's,0,0,
P000218509,2,Brand,Paradise Shores,0,0,
P000218707,2,Brand,Vintage Red,0,0,
P000218934,2,Brand,IZOD,0,0,
P000218937,2,Brand,IZOD,0,0,
P000218952,2,Brand,Gloria Vanderbilt,0,0,
P000219060,2,Brand,Windham Pointe,0,0,
P000219061,2,Brand,Windham Pointe,0,0,
P000219062,2,Brand,Windham Pointe,0,0,
P000219063,2,Brand,Windham Pointe,0,0,
P000219065,2,Brand,Windham Pointe,0,0,
P000219066,2,Brand,Windham Pointe,0,0,
P000219067,2,Brand,Windham Pointe,0,0,
P000219068,2,Brand,Windham Pointe,0,0,
P000219070,2,Brand,Windham Pointe,0,0,
P000219072,2,Brand,Windham Pointe,0,0,
P000219082,2,Brand,Windham Pointe,0,0,
P000219083,2,Brand,Windham Pointe,0,0,
P000219503,2,Brand,Skye's The Limit,0,0,
P000219534,2,Brand,AXIS,0,0,
P000219535,2,Brand,AXIS,0,0,
P000219537,2,Brand,AXIS,0,0,
P000219544,2,Brand,AXIS,0,0,
P000219545,2,Brand,AXIS,0,0,
P000219548,2,Brand,AXIS,0,0,
P000219602,2,Brand,AXIS,0,0,
P000219608,2,Brand,AXIS,0,0,
P000219619,2,Brand,Unionbay,0,0,
P000219621,2,Brand,Unionbay,0,0,
P000219622,2,Brand,Unionbay,0,0,
P000219625,2,Brand,Unionbay,0,0,
P000219670,2,Brand,Dockers®,0,0,
P000219676,2,Brand,Dockers®,0,0,
P000219683,2,Brand,Alia,0,0,
P000219693,2,Brand,Alia,0,0,
P000219694,2,Brand,Dockers®,0,0,
P000219701,2,Brand,Dockers®,0,0,
P000219703,2,Brand,Dockers®,0,0,
P000219704,2,Brand,Dockers®,0,0,
P000219708,2,Brand,Dockers®,0,0,
P000219712,2,Brand,Dockers®,0,0,
P000219713,2,Brand,Unionbay,0,0,
P000219715,2,Brand,Dockers®,0,0,
P000219716,2,Brand,Oleg Cassini,0,0,
P000219717,2,Brand,Dockers®,0,0,
P000219719,2,Brand,Dockers®,0,0,
P000219884,2,Brand,A. Byer,0,0,
P000219950,2,Brand,A. Byer,0,0,
P000219959,2,Brand,A. Byer,0,0,
P000219998,2,Brand,A. Byer,0,0,
P000220054,2,Brand,A. Byer,0,0,
P000220059,2,Brand,Counterparts,0,0,
P000220080,2,Brand,A. Byer,0,0,
P000220392,2,Brand,Caribbean Joe,0,0,
P000220406,2,Brand,O'Neill,0,0,
P000220407,2,Brand,O'Neill,0,0,
P000220410,2,Brand,O'Neill,0,0,
P000220412,2,Brand,O'Neill,0,0,
P000220413,2,Brand,O'Neill,0,0,
P000220419,2,Brand,O'Neill,0,0,
P000220518,2,Brand,IZOD,0,0,
P000220554,2,Brand,XOXO,0,0,
P000220562,2,Brand,XOXO,0,0,
P000220625,2,Brand,IZOD,0,0,
P000220678,2,Brand,Dockers®,0,0,
P000220685,2,Brand,Hurley,0,0,
P000220694,2,Brand,Hurley,0,0,
P000220697,2,Brand,Hurley,0,0,
P000220734,2,Brand,Hurley,0,0,
P000220756,2,Brand,Hurley,0,0,
P000220759,2,Brand,Hurley,0,0,
P000220811,2,Brand,Roxy,0,0,
P000220856,2,Brand,Paradise Shores,0,0,
P000220889,2,Brand,Roxy,0,0,
P000221027,2,Brand,Roxy,0,0,
P000221028,2,Brand,Liverpool,0,0,
P000221030,2,Brand,Roxy,0,0,
P000221033,2,Brand,La Classe Couture,0,0,
P000221034,2,Brand,La Classe Couture,0,0,
P000221035,2,Brand,La Classe Couture,0,0,
P000221036,2,Brand,Roxy,0,0,
P000221037,2,Brand,La Classe Couture,0,0,
P000221045,2,Brand,Roxy,0,0,
P000221063,2,Brand,Fox,0,0,
P000221098,2,Brand,Fox,0,0,
P000221122,2,Brand,Fox,0,0,
P000221125,2,Brand,Fox,0,0,
P000221144,2,Brand,Fox,0,0,
P000221276,2,Brand,O'Neill,0,0,
P000221278,2,Brand,O'Neill,0,0,
P000221292,2,Brand,Reel Legends,0,0,
P000221755,2,Brand,Royalty by YMI,0,0,
P000221757,2,Brand,Deja Bleu,0,0,
P000221763,2,Brand,Deja Bleu,0,0,
P000221768,2,Brand,Deja Bleu,0,0,
P000221792,2,Brand,Deja Bleu,0,0,
P000222128,2,Brand,Dockers®,0,0,
P000222473,2,Brand,Eyeshadow,0,0,
P000222474,2,Brand,Energie,0,0,
P000222475,2,Brand,Energie,0,0,
P000222478,2,Brand,Eyeshadow,0,0,
P000222548,2,Brand,Eyeshadow,0,0,
P000222733,2,Brand,Paradise Shores,0,0,
P000223294,2,Brand,George & Martha,0,0,
P000223416,2,Brand,Calvin Klein,0,0,
P000223423,2,Brand,Calvin Klein,0,0,
P000223439,2,Brand,Calvin Klein Performance,0,0,
P000223545,2,Brand,Wurl,0,0,
P000223554,2,Brand,Calvin Klein Performance,0,0,
P000223567,2,Brand,Calvin Klein Performance,0,0,
P000223656,2,Brand,Jones New York Sport,0,0,
P000223770,2,Brand,Eyeshadow,0,0,
P000223951,2,Brand,Earl Jean,0,0,
P000223955,2,Brand,Hurley,0,0,
P000224116,2,Brand,Billabong,0,0,
P000224118,2,Brand,Billabong,0,0,
P000224121,2,Brand,Billabong,0,0,
P000224122,2,Brand,Billabong,0,0,
P000224133,2,Brand,O'Neill,0,0,
P000224134,2,Brand,O'Neill,0,0,
P000224135,2,Brand,O'Neill,0,0,
P000224164,2,Brand,O'Neill,0,0,
P000224185,2,Brand,O'Neill,0,0,
P000224186,2,Brand,O'Neill,0,0,
P000224447,2,Brand,Columbia Sportswear,0,0,
P000224585,2,Brand,George & Martha,0,0,
P000224587,2,Brand,Bay Studio,0,0,
P000224598,2,Brand,Paradise Shores,0,0,
P000224599,2,Brand,Paradise Shores,0,0,
P000224607,2,Brand,Paradise Shores,0,0,
P000224990,2,Brand,Billabong,0,0,
P000225026,2,Brand,O'Neill,0,0,
P000225031,2,Brand,O'Neill,0,0,
P000225037,2,Brand,O'Neill,0,0,
P000225039,2,Brand,O'Neill,0,0,
P000225041,2,Brand,O'Neill,0,0,
P000225179,2,Brand,George & Martha,0,0,
P000225303,2,Brand,Larry Levine,0,0,
P000225487,2,Brand,Columbia Sportswear,0,0,
P000225628,2,Brand,Fox,0,0,
P000226010,2,Brand,Jones New York Sport,0,0,
P000226227,2,Brand,Billabong,0,0,
P000226229,2,Brand,Billabong,0,0,
P000226775,2,Brand,Jones New York Sport,0,0,
P000007188,2,PageCodeFIN04A06,FIN04A06,0,0,
P000007188,2,PageCodeFIN05A010,FIN05A010,0,0,
P000007188,2,PageCodeFIN41A04,FIN41A04,0,0,
P000007188,2,PageCodeFIN42A08,FIN42A08,0,0,
P000007188,2,PageCodeFIN45A10,FIN45A10,0,0,
P000007188,2,PageCodeINF23A16,INF23A16,0,0,
P000007188,2,PageCodeINF27A06,INF27A06,0,0,
P000007188,2,PageCodeINF28A11,INF28A11,0,0,
P000007188,2,PageCodeINF29A06,INF29A06,0,0,
P000007188,2,PageCodeINF32A03,INF32A03,0,0,
P000007188,2,PageCodeINF35A16,INF35A16,0,0,
P000007188,2,PageCodeINF38A05,INF38A05,0,0,
P000007188,2,PageCodeINF40A10,INF40A10,0,0,
P000007188,2,PageCodeINF47A15,INF47A15,0,0,
P000007188,2,PageCodeINS01A13,INS01A13,0,0,
P000007188,2,PageCodeINS04A14,INS04A14,0,0,
P000007188,2,PageCodeINS07C10,INS07C10,0,0,
P000007188,2,PageCodeINS09A12,INS09A12,0,0,
P000007188,2,PageCodeINS11A17,INS11A17,0,0,
P000007188,2,PageCodeINS19A11,INS19A11,0,0,
P000007188,2,PageCodeINS39A07,INS39A07,0,0,
P000007188,2,PageCodeNOL28A11,NOL28A11,0,0,
P000007188,2,PageCodeNON07C01,NON07C01,0,0,
P000007188,2,PageCodeONH01A31,ONH01A31,0,0,
P000007188,2,PageCodeSIN14A04,SIN14A04,0,0,
P000007188,2,PageCodeSIN15A12,SIN15A12,0,0,
P000007188,2,PageCodeSIN21A10,SIN21A10,0,0,
P000007188,2,PageCodeSIN29A15,SIN29A15,0,0,
P000007188,2,PageCodeSIN43A09,SIN43A09,0,0,
P000017046,2,PageCodeFIN31A09,FIN31A09,0,0,
P000017046,2,PageCodeFIN32A19,FIN32A19,0,0,
P000017046,2,PageCodeINF27A07,INF27A07,0,0,
P000017046,2,PageCodeINF29A06,INF29A06,0,0,
P000017046,2,PageCodeINS01A12,INS01A12,0,0,
P000017046,2,PageCodeINS07C09,INS07C09,0,0,
P000017046,2,PageCodeINS17A05,INS17A05,0,0,
P000017046,2,PageCodeINS17C11,INS17C11,0,0,
P000017046,2,PageCodeINS23A11,INS23A11,0,0,
P000017046,2,PageCodeONH01A31,ONH01A31,0,0,
P000017046,2,PageCodeSIN01A11,SIN01A11,0,0,
P000039567,2,PageCodeFIN05A010,FIN05A010,0,0,
P000039567,2,PageCodeFIN16A08,FIN16A08,0,0,
P000039567,2,PageCodeFIN26A16,FIN26A16,0,0,
P000039567,2,PageCodeFIN42A08,FIN42A08,0,0,
P000039567,2,PageCodeFIN45A10,FIN45A10,0,0,
P000039567,2,PageCodeINF24A05,INF24A05,0,0,
P000039567,2,PageCodeINS39A08,INS39A08,0,0,
P000039567,2,PageCodeINS39A09,INS39A09,0,0,
P000039567,2,PageCodeSIN10A13,SIN10A13,0,0,
P000039567,2,PageCodeSIN27A12,SIN27A12,0,0,
P000039567,2,PageCodeSIN33C08,SIN33C08,0,0,
P000039567,2,PageCodeSIN41A02,SIN41A02,0,0,
P000039567,2,PageCodeSIN42A01,SIN42A01,0,0,
P000039567,2,PageCodeSIN43A10,SIN43A10,0,0,
P000039567,2,PageCodeSIN44A01,SIN44A01,0,0,
P000039567,2,PageCodeSIN47A06,SIN47A06,0,0,
P000039567,2,PageCodeSIN50A03,SIN50A03,0,0,
P000039567,2,PageCodeSUN12A20,SUN12A20,0,0,
P000039567,2,PageCodeSUN12C20,SUN12C20,0,0,
P000043358,2,PageCodeFIN31A09,FIN31A09,0,0,
P000043358,2,PageCodeFIN43A03,FIN43A03,0,0,
P000043358,2,PageCodeFIN44A03,FIN44A03,0,0,
P000043358,2,PageCodeINF23C04,INF23C04,0,0,
P000043358,2,PageCodeINF29A06,INF29A06,0,0,
P000043358,2,PageCodeINF39A05,INF39A05,0,0,
P000043358,2,PageCodeINS01A12,INS01A12,0,0,
P000043358,2,PageCodeINS05A03,INS05A03,0,0,
P000043358,2,PageCodeINS07C09,INS07C09,0,0,
P000043358,2,PageCodeINS17C11,INS17C11,0,0,
P000043358,2,PageCodeINS23A11,INS23A11,0,0,
P000043358,2,PageCodeINS50A02,INS50A02,0,0,
P000043358,2,PageCodeONH01A31,ONH01A31,0,0,
P000121246,2,PageCodeSIN02A04,SIN02A04,0,0,
P000121246,2,PageCodeSIN04A03,SIN04A03,0,0,
P000121246,2,PageCodeSIN13A04,SIN13A04,0,0,
P000144685,2,PageCodeINF25A11,INF25A11,0,0,
P000144685,2,PageCodeINF28A14,INF28A14,0,0,
P000144685,2,PageCodeINF32A04,INF32A04,0,0,
P000144685,2,PageCodeINS17C11,INS17C11,0,0,
P000145549,2,PageCodeFIN03A10,FIN03A10,0,0,
P000145549,2,PageCodeFIN26C04,FIN26C04,0,0,
P000145549,2,PageCodeFIN38A05,FIN38A05,0,0,
P000145549,2,PageCodeFIN43A03,FIN43A03,0,0,
P000145549,2,PageCodeINF35A18,INF35A18,0,0,
P000145549,2,PageCodeINS17C11,INS17C11,0,0,
P000149356,2,PageCodeFIN45A02,FIN45A02,0,0,
P000149356,2,PageCodeINS17C05,INS17C05,0,0,
P000149356,2,PageCodeSIN21A05,SIN21A05,0,0,
P000149356,2,PageCodeSIN25A02,SIN25A02,0,0,
P000150704,2,PageCodeINS07A05,INS07A05,0,0,
P000150704,2,PageCodeINS09A11,INS09A11,0,0,
P000150704,2,PageCodeINS20A05,INS20A05,0,0,
P000150704,2,PageCodeINS41A04,INS41A04,0,0,
P000150704,2,PageCodeSIN01A14,SIN01A14,0,0,
P000150704,2,PageCodeSIN10A12,SIN10A12,0,0,
P000150704,2,PageCodeSIN14A04,SIN14A04,0,0,
P000150704,2,PageCodeSIN18A04,SIN18A04,0,0,
P000150704,2,PageCodeSIN21A10,SIN21A10,0,0,
P000150704,2,PageCodeSIN35A06,SIN35A06,0,0,
P000150704,2,PageCodeSIN39C03,SIN39C03,0,0,
P000150704,2,PageCodeSIN42A01,SIN42A01,0,0,
P000150704,2,PageCodeSIN43A08,SIN43A08,0,0,
P000150704,2,PageCodeSIN47A06,SIN47A06,0,0,
P000150704,2,PageCodeSIN50A03,SIN50A03,0,0,
