CatentryPartNumber,Price,CurrencyCode,StartDate,EndDate,Precedence,MinimumQuantity
0091271256,17.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0091271341,17.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0091271380,17.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143894,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143894,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096143913,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143913,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096143925,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143925,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096143937,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143937,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096143940,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143940,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096143952,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096143952,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144075,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144075,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144099,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144099,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144105,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144105,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144118,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144118,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144120,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144120,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144132,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144132,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144309,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144309,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144312,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144312,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144324,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144324,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144336,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144336,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096144349,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096144349,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096166122,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096166134,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096166147,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096166159,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096166161,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096166174,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096166198,21.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172729,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172731,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172744,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172756,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172768,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172771,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172783,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172795,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172801,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172814,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172826,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172838,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172841,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172853,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172865,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172878,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172880,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172892,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172908,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172911,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172923,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172935,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172948,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172950,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172962,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172975,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172987,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096172999,29,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212914,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212926,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212938,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212941,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212953,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212965,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212978,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212980,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096212992,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213009,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213012,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213024,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213036,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213049,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213051,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213063,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213088,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213090,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213106,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213119,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213146,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213158,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213160,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213173,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213185,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213197,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213203,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213216,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213228,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213230,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213243,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213255,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213267,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213270,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213282,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213294,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213300,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213313,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213325,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213337,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213340,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213352,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213364,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213377,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213406,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213419,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213421,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213433,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213446,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213458,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213460,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213473,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213485,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213497,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213503,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096213516,29.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096262942,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096262954,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096262966,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096279999,28.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096279999,24.99,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096337264,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337277,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337289,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337291,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337540,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337552,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337564,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096337577,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341096,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341102,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341115,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341127,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341139,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341142,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341154,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096341166,26.4,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364130,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364130,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364143,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364143,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364155,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364155,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364167,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364167,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364170,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364170,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364182,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364182,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364200,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364200,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364213,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364213,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364225,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364225,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364237,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364237,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364240,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364240,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096364252,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096364252,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096373244,35,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096373256,35,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096373268,35,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096373314,43.75,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096373326,43.75,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096373338,43.75,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382395,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382395,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096382400,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382400,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096382413,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382413,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096382425,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382425,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096382437,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382437,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096382440,24,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096382440,19.99,USD,2012-07-19 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096393095,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096393101,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096393114,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096393126,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096393138,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096393141,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096393165,28,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096404879,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096404881,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096404893,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096404909,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096404912,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096404936,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405086,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405098,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405104,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405117,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405129,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405131,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405144,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405168,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405171,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405183,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405195,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405201,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405214,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096405226,25.2,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417936,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417949,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417951,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417963,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417976,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417988,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096417990,30.8,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471720,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471732,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471745,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471757,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471769,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471881,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471893,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471909,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471912,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471924,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471936,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471949,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471951,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471963,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096471976,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475548,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475550,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475562,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475575,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475587,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475632,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475645,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475657,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475669,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475672,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475738,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475741,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475753,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475765,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475778,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475848,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475850,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475862,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475875,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475887,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475899,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475905,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475918,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475920,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096475932,34.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481013,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481037,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481040,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481052,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481064,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481077,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481091,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481110,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481122,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481134,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481147,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481159,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481174,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481186,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481198,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481204,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481231,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481410,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481434,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481447,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481459,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481461,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481474,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481498,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481517,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481529,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481531,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481544,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096481556,41.3,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096490671,14.99,USD,2012-07-24 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096490671,14.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096490671,12,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096490683,14.99,USD,2012-07-24 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096490683,14.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096490683,12,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
0096490695,14.99,USD,2012-07-24 00:01:00.000,2012-08-08 23:59:00.000,999,1
0096490695,14.99,USD,2012-07-22 00:01:00.000,2012-07-28 23:59:00.000,999,1
0096490695,12,USD,2012-07-20 00:01:00.000,2012-07-21 23:59:00.000,999,1
