Id,FieldTypeId,CategoryId,FieldGroupId,Name,Description,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
,1,9,27,PageCodeFIN49A02,PageCodeFIN49A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN15A04,PageCodeSIN15A04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN47A03,PageCodeSIN47A03,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN18A01,PageCodeSIN18A01,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN37A01,PageCodeSIN37A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSDM01A06,PageCodeSDM01A06,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN13A03,PageCodeSIN13A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12A03,PageCodeSUN12A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN30A02,PageCodeSIN30A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN04A02,PageCodeSIN04A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN47A02,PageCodeSUN47A02,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeFIN51A08,PageCodeFIN51A08,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN15A03,PageCodeSIN15A03,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN14A03,PageCodeSIN14A03,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN43A12,PageCodeSIN43A12,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN23A02,PageCodeSIN23A02,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN24A03,PageCodeSIN24A03,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeROP01A01,PageCodeROP01A01,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN26A04,PageCodeSIN26A04,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN31A09,PageCodeSIN31A09,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN23C05,PageCodeSIN23C05,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN40A01,PageCodeSIN40A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12A04,PageCodeSUN12A04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12C04,PageCodeSUN12C04,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN39A01,PageCodeSIN39A01,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN39C01,PageCodeSIN39C01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN33C04,PageCodeSIN33C04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN39A02,PageCodeSIN39A02,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN10A21,PageCodeSIN10A21,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN36A07,PageCodeSIN36A07,0,false,false,false,false,false,true,false,
